Year,Month,Day,Temp_min_C_Nat,Temp_max_C_Nat,Temp_media_C_Nat,RadiacionGlobal_media_Wm2_Nat,Viento_media_ms_Nat,DayOfYear
2026,9,12,14.70838313329202,25.151708134822194,19.864106653078135,228.7957312884731,2.0313439403479334,255
2026,9,13,15.046662159825642,25.226784278199816,19.750136604245952,215.0380082179921,2.0673735951629877,256
2026,9,14,14.234057709659776,24.50021399714725,19.08674843408585,231.90162239626875,2.4345098792158457,257
2026,9,15,13.593365264116304,23.008870523210064,18.178711976006674,202.50071446492058,2.176050024144413,258
2026,9,16,13.936138170099378,23.471404767116145,18.413474867333303,189.6780407418721,2.159422568225779,259
2026,9,17,12.722026033529545,22.14820285612529,17.12816569168876,206.59861662480645,1.824918779108932,260
2026,9,18,12.70595828099954,22.441314339304245,17.309898776389364,187.34757004498576,1.9600414341093595,261
2026,9,19,12.991592959343096,23.475440286918467,17.85532465630499,224.21838653051057,2.0887294802562306,262
2026,9,20,13.012173614591804,23.606225853707194,18.126787417904225,215.7539037262061,1.7261302955056659,263
2026,9,21,13.262241848550397,24.309681794082827,18.617626187102335,214.35008219489157,1.98261934120412,264
2026,9,22,13.670240193425139,24.261743122660256,18.738631952459635,214.8068569211766,2.1099502773482217,265
2026,9,23,13.689322352474173,23.347959918025985,18.31688043843073,182.437491022891,2.4701579677758643,266
2026,9,24,13.198723810891126,24.08195672703963,18.443822984849653,186.84014264420549,2.7091814632613014,267
